time accel_x accel_y accel_z gyro_x gyro_y gyro_z
6262050 +1.004395 +0.004883 +0.029297 -3.841464 +0.792683 +2.378049
6262052 +1.009277 +0.002441 +0.029297 -3.841464 +0.914634 +2.134146
6262054 +1.009766 +0.000000 +0.034668 -4.146341 +0.914634 +2.073171
6262056 +1.004395 -0.002930 +0.018066 -3.719512 +0.914634 +2.195122
6262058 +1.006348 +0.002930 +0.019531 -3.780488 +0.914634 +2.012195
6262060 +1.009277 -0.001953 +0.024902 -3.841464 +1.036585 +1.951220
6262062 +1.003418 +0.001465 +0.024902 -3.780488 +0.914634 +2.134146
6262064 +1.009277 +0.000977 +0.023926 -3.841464 +0.914634 +2.134146
6262066 +1.004883 +0.001465 +0.028320 -3.841464 +0.853659 +2.073171
6262068 +1.003418 +0.004883 +0.024902 -3.963415 +0.975610 +2.134146
6262070 +1.007812 +0.007324 +0.029785 -3.780488 +0.853659 +2.073171
6262072 +1.003906 +0.002930 +0.029297 -3.780488 +0.731707 +1.890244
6262074 +1.008301 +0.003418 +0.019531 -3.841464 +0.914634 +2.134146
6262076 +1.009766 -0.002441 +0.022461 -3.902439 +0.853659 +2.317073
6262078 +1.007324 +0.000000 +0.029785 -3.780488 +0.853659 +2.195122
6262080 +0.999023 +0.002930 +0.026367 -3.719512 +0.914634 +2.134146
6262082 +1.008789 +0.003906 +0.023438 -3.841464 +0.975610 +2.195122
6262084 +1.005371 +0.000488 +0.024414 -3.841464 +0.914634 +2.134146
6262086 +1.002930 -0.000488 +0.026855 -4.024390 +0.914634 +2.073171
6262088 +1.009766 -0.001953 +0.022461 -3.841464 +0.914634 +2.073171
6262090 +1.003906 -0.003418 +0.026367 -3.902439 +0.853659 +2.195122
6262092 +1.007812 -0.000488 +0.031738 -3.902439 +0.914634 +2.012195
6262094 +1.007812 +0.000488 +0.027344 -3.963415 +0.731707 +2.012195
6262096 +1.007324 -0.004883 +0.024902 -3.780488 +0.914634 +2.012195
6262098 +1.008301 +0.000000 +0.031250 -3.902439 +0.792683 +2.134146
6262100 +1.008789 -0.003418 +0.033691 -3.841464 +0.792683 +2.073171
6262102 +1.006836 -0.003906 +0.020996 -3.841464 +1.036585 +2.134146
6262104 +1.009766 +0.004395 +0.026367 -3.902439 +0.731707 +2.256098
6262106 +1.005371 -0.002441 +0.039062 -3.902439 +0.792683 +2.317073
6262108 +1.007324 -0.002441 +0.027344 -4.024390 +0.975610 +1.951220
6262110 +1.005859 +0.002441 +0.022949 -3.780488 +0.914634 +2.073171
6262112 +1.009277 +0.001465 +0.018066 -3.780488 +0.792683 +2.073171
6262114 +1.001953 +0.002930 +0.023926 -3.841464 +0.792683 +1.890244
6262117 +1.012207 -0.002441 +0.017578 -3.841464 +0.853659 +2.134146
6262119 +1.009277 -0.000977 +0.024414 -3.841464 +0.914634 +2.073171
6262121 +1.006348 +0.000488 +0.027832 -4.024390 +0.975610 +2.195122
6262123 +1.005859 +0.002441 +0.026367 -3.902439 +0.731707 +2.012195
6262125 +1.006836 +0.002930 +0.027344 -3.902439 +0.853659 +1.890244
6262127 +1.005859 -0.000977 +0.018066 -3.841464 +0.792683 +2.134146
6262129 +1.010254 -0.005859 +0.033203 -3.841464 +0.853659 +2.073171
6262131 +1.004883 +0.000977 +0.026367 -3.841464 +0.731707 +2.195122
6262133 +1.011230 +0.001465 +0.037109 -3.963415 +0.792683 +2.134146
6262135 +1.009766 +0.000000 +0.025391 -3.658537 +0.670732 +1.890244
6262137 +1.009277 +0.000488 +0.023926 -4.085366 +0.853659 +1.890244
6262139 +1.006348 +0.000000 +0.031250 -3.780488 +0.975610 +2.256098
6262141 +1.001465 +0.002930 +0.031250 -3.841464 +0.853659 +2.012195
6262143 +1.004395 +0.001953 +0.027344 -3.841464 +0.670732 +2.134146
6262145 +1.008789 +0.002930 +0.029297 -3.902439 +0.792683 +2.134146
6262147 +1.010254 +0.002441 +0.015137 -3.841464 +0.975610 +2.134146
6262149 +1.011230 +0.000977 +0.021973 -3.963415 +0.792683 +1.951220
6262151 +1.006348 -0.001465 +0.028809 -3.841464 +0.731707 +2.195122
6262153 +1.004883 -0.003418 +0.014648 -3.841464 +0.975610 +2.134146
6262155 +1.007812 +0.003418 +0.021484 -3.658537 +0.853659 +2.012195
6262157 +1.004395 -0.002441 +0.027832 -3.780488 +0.914634 +2.256098
6262159 +1.008789 +0.008301 +0.030273 -3.902439 +0.792683 +2.195122
6262161 +1.006836 +0.002441 +0.029785 -3.841464 +0.975610 +2.012195
6262163 +0.999023 +0.000977 +0.026855 -3.902439 +0.975610 +2.134146
6262165 +1.000977 +0.003418 +0.026855 -3.902439 +0.792683 +2.012195
6262167 +1.004883 +0.001465 +0.019531 -3.963415 +0.853659 +2.134146
6262169 +1.010254 +0.008789 +0.021973 -3.841464 +0.975610 +2.134146
6262171 +1.006836 -0.001465 +0.019531 -3.780488 +0.792683 +2.073171
6262173 +1.012695 -0.000977 +0.025879 -3.902439 +0.670732 +2.073171
6262175 +1.008789 +0.001465 +0.028809 -3.963415 +0.914634 +2.195122
6262177 +1.005859 -0.001953 +0.026367 -3.841464 +0.975610 +2.073171
6262179 +1.010254 -0.007324 +0.028809 -4.024390 +0.853659 +2.195122
6262181 +1.007324 -0.003906 +0.033203 -3.902439 +0.792683 +2.073171
6262183 +1.012695 +0.001953 +0.024414 -3.719512 +1.036585 +1.951220
6262185 +1.003418 +0.001953 +0.028809 -3.963415 +0.914634 +2.134146
6262187 +1.002441 +0.004883 +0.029297 -3.841464 +0.914634 +2.134146
6262189 +1.006348 +0.000488 +0.025879 -3.780488 +0.975610 +2.134146
6262191 +1.009766 -0.003906 +0.027344 -3.841464 +0.853659 +1.890244
6262193 +1.001953 -0.005859 +0.028809 -3.963415 +0.975610 +2.134146
6262195 +1.008301 +0.001465 +0.030762 -3.719512 +0.975610 +2.195122
6262197 +1.003906 -0.004395 +0.025391 -3.963415 +0.853659 +2.134146
6262199 +1.003906 -0.001465 +0.034180 -4.024390 +0.853659 +2.195122
6262201 +1.009766 +0.000977 +0.028809 -3.780488 +0.914634 +2.256098
6262203 +1.002930 +0.000488 +0.025879 -4.085366 +0.853659 +1.951220
6262205 +1.008789 +0.000977 +0.027344 -3.780488 +0.731707 +2.134146
6262207 +1.007324 -0.004883 +0.025391 -3.658537 +0.792683 +2.073171
6262209 +1.007324 -0.003906 +0.032227 -3.902439 +0.792683 +1.707317
6262211 +1.008301 +0.000000 +0.022949 -3.902439 +0.792683 +1.707317
6262213 +1.005859 -0.001465 +0.025391 -3.902439 +0.792683 +2.134146
6262215 +1.006836 -0.001465 +0.016602 -3.597561 +0.975610 +1.951220
6262217 +1.007324 +0.001953 +0.030762 -3.902439 +0.731707 +2.012195
6262219 +1.010254 -0.004395 +0.034180 -3.780488 +0.975610 +2.195122
6262221 +1.005371 +0.001465 +0.021484 -3.780488 +0.853659 +2.073171
6262223 +1.011719 -0.003418 +0.036133 -3.902439 +0.731707 +1.951220
6262225 +1.011719 -0.000488 +0.020508 -3.719512 +0.853659 +2.134146
6262227 +1.010254 +0.000000 +0.034180 -3.780488 +0.792683 +2.073171
6262229 +1.008301 -0.000977 +0.028809 -3.780488 +0.853659 +2.012195
6262231 +1.004883 +0.001953 +0.029297 -3.902439 +0.731707 +2.195122
6262233 +1.011230 +0.001953 +0.032227 -3.658537 +1.036585 +2.012195
6262235 +1.008789 +0.000977 +0.029297 -3.902439 +0.975610 +2.012195
6262237 +1.009277 -0.004883 +0.015625 -3.719512 +0.731707 +2.012195
6262239 +1.011230 -0.000977 +0.029297 -3.902439 +0.853659 +2.195122
6262241 +1.005859 +0.000977 +0.026855 -3.841464 +1.036585 +2.256098
6262243 +1.009766 +0.004395 +0.032715 -4.024390 +0.914634 +2.012195
6262245 +1.003906 +0.001465 +0.020996 -3.841464 +0.853659 +2.195122
6262247 +1.006348 +0.000000 +0.017578 -3.780488 +0.853659 +2.012195
6262249 +1.009766 +0.002441 +0.021484 -3.841464 +0.914634 +2.134146
6262251 +1.005371 +0.003418 +0.022949 -4.024390 +0.792683 +2.012195
6262253 +1.009766 -0.001953 +0.023438 -3.841464 +0.853659 +2.134146
6262255 +1.009766 +0.001953 +0.030273 -3.780488 +0.548781 +1.890244
6262257 +1.013184 -0.000977 +0.019531 -3.780488 +0.914634 +2.256098
6262259 +1.008301 +0.003906 +0.025391 -3.841464 +0.792683 +2.073171
6262261 +1.007812 -0.003418 +0.026855 -3.963415 +0.670732 +2.012195
6262263 +1.004883 +0.002930 +0.028320 -3.963415 +0.853659 +2.073171
6262265 +1.005859 +0.000000 +0.031250 -3.963415 +0.792683 +2.134146
6262267 +1.010254 +0.000488 +0.035645 -3.902439 +0.914634 +2.134146
6262269 +1.005371 +0.004395 +0.029297 -3.963415 +0.914634 +2.134146
6262271 +1.012695 -0.001953 +0.025391 -3.841464 +0.670732 +2.073171
6262273 +1.003418 +0.006348 +0.019043 -3.902439 +0.792683 +2.134146
6262275 +1.005371 +0.001953 +0.031250 -3.841464 +0.975610 +1.951220
6262277 +1.008301 -0.003418 +0.029297 -3.902439 +0.914634 +2.073171
6262279 +1.009766 +0.000000 +0.027344 -3.963415 +0.914634 +1.951220
6262281 +1.010742 +0.000488 +0.026367 -3.963415 +0.975610 +2.256098
6262283 +1.009277 +0.005859 +0.028809 -3.963415 +0.792683 +2.134146
6262285 +1.008301 -0.003418 +0.029785 -3.841464 +0.853659 +2.195122
6262287 +1.004883 +0.001953 +0.024902 -3.902439 +0.670732 +2.134146
6262289 +1.002441 +0.003418 +0.024414 -3.963415 +0.975610 +1.951220
6262291 +1.007324 +0.001953 +0.025391 -3.963415 +0.914634 +1.890244
6262293 +1.005859 -0.000488 +0.027832 -3.902439 +0.853659 +2.073171
6262295 +1.006836 -0.002930 +0.020996 -3.963415 +1.097561 +2.195122
6262297 +1.005859 -0.007324 +0.028320 -4.024390 +0.975610 +2.073171
6262299 +1.010742 -0.002930 +0.027832 -3.902439 +0.670732 +2.012195
6262301 +1.002930 +0.003418 +0.028320 -3.902439 +0.792683 +2.256098
6262303 +1.002930 +0.003418 +0.026855 -3.780488 +0.914634 +2.073171
6262305 +1.008789 -0.003906 +0.019043 -4.024390 +0.853659 +2.012195
6262307 +1.005371 +0.000000 +0.030273 -3.963415 +0.670732 +2.256098
6262309 +1.004883 +0.002930 +0.029785 -4.024390 +0.975610 +2.195122
6262311 +1.009277 +0.000488 +0.022949 -3.902439 +0.853659 +2.073171
6262313 +1.006836 +0.000000 +0.014160 -3.963415 +0.914634 +2.012195
6262315 +1.009766 -0.000488 +0.024414 -3.841464 +0.853659 +2.073171
6262317 +1.005859 -0.006348 +0.022949 -3.780488 +0.792683 +2.134146
6262319 +1.006348 +0.002930 +0.030762 -3.780488 +0.792683 +2.073171
6262321 +1.002441 -0.002441 +0.027832 -3.902439 +1.036585 +2.134146
6262323 +1.008301 -0.000488 +0.041016 -3.841464 +0.914634 +2.073171
6262325 +1.008789 +0.003906 +0.025391 -4.024390 +0.853659 +1.890244
6262327 +1.006348 +0.001953 +0.018066 -3.902439 +0.731707 +2.134146
6262329 +1.002930 -0.001953 +0.022461 -3.902439 +0.975610 +2.073171
6262331 +1.006348 -0.002930 +0.035645 -3.963415 +0.914634 +1.951220
6262333 +1.004395 -0.001953 +0.023926 -3.902439 +0.975610 +1.951220
6262335 +1.006836 +0.003418 +0.028809 -3.963415 +0.853659 +2.256098
6262338 +1.009766 -0.000488 +0.024902 -3.780488 +0.731707 +2.073171
6262340 +1.005859 +0.004395 +0.025391 -3.719512 +0.914634 +2.134146
6262342 +0.997559 +0.000977 +0.032715 -4.024390 +1.036585 +1.890244
6262344 +1.006348 +0.006836 +0.025391 -3.902439 +0.792683 +2.073171
6262346 +1.007324 +0.000977 +0.033691 -3.902439 +0.792683 +2.073171
6262348 +1.006836 +0.001953 +0.021484 -3.902439 +0.914634 +2.012195
6262350 +1.000977 -0.000977 +0.029785 -3.963415 +1.036585 +2.012195
6262352 +1.006348 -0.002441 +0.039062 -3.719512 +0.853659 +2.134146
6262354 +1.005859 +0.001465 +0.025879 -3.658537 +0.975610 +2.195122
6262356 +1.008301 -0.004883 +0.017578 -3.841464 +0.914634 +2.012195
6262358 +1.002930 -0.000488 +0.025879 -3.963415 +0.792683 +2.195122
6262360 +1.000977 +0.007324 +0.034668 -3.841464 +0.853659 +1.829268
6262362 +1.008789 -0.002930 +0.025391 -3.841464 +0.853659 +2.256098
6262364 +1.007812 -0.002441 +0.026367 -3.963415 +0.975610 +2.073171
6262366 +1.011230 +0.000977 +0.029297 -3.780488 +0.792683 +2.073171
6262368 +1.007324 +0.003418 +0.025879 -3.963415 +0.914634 +1.951220
6262370 +1.004395 -0.001953 +0.032227 -3.719512 +0.731707 +1.951220
6262372 +1.010742 -0.001953 +0.024414 -3.780488 +0.853659 +2.012195
6262374 +1.008789 +0.000488 +0.022461 -3.902439 +0.975610 +2.134146
6262376 +1.010254 +0.000000 +0.037598 -3.902439 +0.975610 +2.134146
6262378 +1.010254 -0.001465 +0.029297 -3.902439 +0.914634 +2.195122
6262380 +1.013672 -0.000977 +0.031250 -3.780488 +0.853659 +2.378049
6262382 +1.007812 +0.004395 +0.027344 -3.841464 +0.975610 +2.195122
6262384 +1.009277 -0.000977 +0.026855 -4.085366 +0.792683 +2.073171
6262386 +1.008301 -0.001953 +0.027832 -3.902439 +0.975610 +2.012195
6262388 +1.007812 +0.000000 +0.038086 -3.902439 +0.975610 +2.195122
6262390 +1.006836 -0.001953 +0.024414 -3.841464 +0.792683 +2.073171
6262392 +1.004395 -0.003906 +0.028320 -3.902439 +0.670732 +2.195122
6262394 +1.011719 +0.000488 +0.021484 -3.780488 +0.853659 +2.012195
6262396 +1.006836 +0.005371 +0.017578 -3.719512 +0.914634 +2.317073
6262398 +1.002441 +0.001465 +0.034668 -3.841464 +0.914634 +2.134146
6262400 +1.008789 +0.002930 +0.019531 -3.841464 +0.914634 +2.073171
6262402 +1.011719 -0.004883 +0.027344 -3.902439 +0.853659 +2.195122
6262404 +1.009766 +0.000488 +0.033691 -3.780488 +0.853659 +2.134146
6262406 +1.003418 +0.001953 +0.022461 -3.719512 +0.731707 +2.012195
6262408 +1.007812 +0.002930 +0.027344 -3.902439 +0.853659 +2.073171
6262410 +1.005859 -0.002441 +0.023438 -3.780488 +1.036585 +2.134146
6262412 +1.003906 -0.001465 +0.020996 -3.902439 +0.853659 +2.012195
6262414 +1.006348 +0.004395 +0.023926 -3.719512 +0.853659 +2.195122
6262416 +1.001465 +0.002930 +0.032227 -3.902439 +0.975610 +2.073171
6262418 +1.006836 -0.001953 +0.027344 -3.780488 +0.914634 +1.890244
6262420 +1.008301 -0.000488 +0.022461 -3.780488 +0.670732 +2.195122
6262422 +1.009766 -0.001953 +0.026367 -3.719512 +0.792683 +2.134146
6262424 +1.005371 +0.002930 +0.028809 -3.719512 +0.731707 +2.134146
6262426 +1.009277 +0.005371 +0.017578 -3.780488 +1.036585 +2.134146
6262428 +1.006836 -0.000488 +0.020996 -3.902439 +0.914634 +2.195122
6262430 +1.009766 -0.001465 +0.032715 -3.902439 +0.914634 +2.134146
6262432 +1.006348 +0.001953 +0.026855 -3.780488 +0.975610 +2.195122
6262434 +1.004395 +0.000488 +0.025391 -3.963415 +0.975610 +2.195122
6262436 +1.008301 +0.000000 +0.025391 -3.841464 +0.792683 +2.256098
6262438 +1.007812 -0.002930 +0.031738 -3.841464 +0.914634 +2.195122
6262440 +1.005859 +0.006836 +0.023926 -3.780488 +0.975610 +1.951220
6262442 +1.004395 -0.003418 +0.022461 -3.841464 +0.853659 +2.378049
6262444 +1.004395 +0.000000 +0.038574 -3.963415 +0.914634 +1.890244
6262446 +1.007812 +0.002441 +0.031738 -3.902439 +0.792683 +2.073171
6262448 +1.007812 +0.000000 +0.026367 -3.902439 +0.975610 +2.012195
6262450 +1.004395 +0.002930 +0.029297 -4.024390 +0.853659 +2.195122
6262452 +1.009766 +0.000488 +0.036133 -4.085366 +0.792683 +2.134146
6262454 +1.008301 +0.000000 +0.026367 -3.902439 +0.792683 +2.134146
6262456 +1.006836 +0.001953 +0.019531 -3.780488 +1.036585 +2.073171
6262458 +1.012695 -0.000488 +0.034668 -3.841464 +0.792683 +2.256098
6262460 +1.004883 +0.001465 +0.029297 -3.963415 +0.792683 +2.195122
6262462 +1.009277 +0.001953 +0.021484 -3.963415 +0.914634 +2.195122
6262464 +1.009277 -0.000488 +0.026367 -3.963415 +0.792683 +2.134146
6262466 +1.005859 -0.005371 +0.029785 -3.780488 +0.914634 +2.012195
6262468 +1.008301 -0.000488 +0.023926 -3.902439 +0.914634 +2.134146
6262470 +1.004395 +0.000977 +0.024414 -3.963415 +0.792683 +2.073171
6262472 +1.003418 -0.000488 +0.037109 -3.902439 +0.975610 +2.134146
6262474 +1.004883 -0.000488 +0.026855 -3.902439 +0.853659 +2.195122
6262476 +1.006348 +0.002441 +0.026855 -3.963415 +0.914634 +2.073171
6262478 +1.012695 +0.000000 +0.028320 -3.780488 +0.975610 +2.256098
6262480 +1.009277 -0.003418 +0.028809 -3.841464 +0.914634 +1.951220
6262482 +1.000000 +0.001465 +0.026855 -3.902439 +0.914634 +2.134146
6262484 +1.010742 +0.001465 +0.036621 -3.780488 +0.853659 +2.256098
6262486 +1.007812 -0.003418 +0.036133 -3.841464 +0.853659 +2.073171
6262488 +1.010742 +0.001465 +0.032227 -3.841464 +0.914634 +2.195122
6262490 +1.002930 -0.000977 +0.022949 -3.902439 +0.853659 +2.134146
6262492 +1.008301 -0.001465 +0.021484 -3.902439 +0.792683 +1.951220
6262494 +1.004883 +0.001953 +0.028320 -3.841464 +0.731707 +2.073171
6262496 +1.004883 +0.001465 +0.033691 -3.780488 +1.097561 +2.134146
6262498 +0.998535 -0.004395 +0.032715 -3.902439 +0.914634 +2.134146
6262500 +1.006836 -0.000977 +0.024902 -3.902439 +0.792683 +2.317073
6262502 +1.008789 +0.000488 +0.021484 -3.780488 +0.792683 +2.195122
6262504 +1.003906 +0.001953 +0.033691 -3.780488 +0.792683 +1.951220
6262506 +1.004395 +0.000977 +0.031250 -3.963415 +0.853659 +2.134146
6262508 +1.002441 +0.002930 +0.027832 -3.902439 +0.792683 +2.073171
6262510 +1.007324 -0.002441 +0.025391 -3.902439 +0.670732 +2.195122
6262512 +1.006348 +0.000000 +0.024414 -3.780488 +0.792683 +2.012195
6262514 +1.004395 +0.002930 +0.030273 -3.841464 +0.792683 +2.195122
6262516 +1.007812 +0.002930 +0.026367 -3.963415 +0.731707 +2.134146
6262518 +1.000000 +0.003906 +0.024902 -3.963415 +0.853659 +2.073171
6262520 +1.008301 -0.003418 +0.028809 -3.719512 +0.731707 +2.073171
6262522 +1.011719 +0.007812 +0.022461 -3.780488 +0.853659 +2.073171
6262524 +1.002441 -0.001465 +0.021484 -3.963415 +0.975610 +2.195122
6262526 +1.008301 -0.000488 +0.027344 -3.902439 +0.853659 +2.195122
6262528 +1.004395 +0.002441 +0.030273 -3.658537 +0.792683 +2.012195
6262530 +1.008301 +0.001953 +0.028809 -3.841464 +0.853659 +2.195122
6262532 +0.999512 +0.001465 +0.021973 -4.024390 +1.036585 +2.012195
6262534 +1.009277 +0.000000 +0.027344 -3.902439 +0.975610 +2.134146
6262536 +1.003418 -0.006348 +0.024414 -3.963415 +0.670732 +2.134146
6262538 +1.011230 +0.000488 +0.023926 -3.963415 +0.914634 +2.134146
6262540 +1.004395 -0.000977 +0.031738 -3.902439 +0.853659 +2.134146
6262542 +1.004883 -0.002930 +0.033203 -3.841464 +0.975610 +2.012195
6262544 +1.009277 +0.001953 +0.019043 -3.841464 +0.975610 +2.134146
6262546 +1.004395 +0.002441 +0.023926 -3.902439 +0.670732 +2.073171
6262548 +1.004395 +0.000977 +0.028320 -3.780488 +0.914634 +2.134146
6262550 +1.005371 -0.003906 +0.026367 -4.024390 +0.914634 +2.134146
6262552 +0.999512 -0.001465 +0.024902 -3.780488 +0.731707 +2.012195
6262554 +1.004395 -0.001953 +0.029785 -3.780488 +0.975610 +2.134146
6262556 +1.006836 -0.002930 +0.025879 -3.719512 +0.914634 +2.073171
6262559 +1.010254 -0.000977 +0.029785 -3.963415 +0.914634 +1.768293
6262561 +1.005371 -0.002441 +0.016602 -3.780488 +0.975610 +2.195122
6262563 +1.008789 -0.004395 +0.023926 -3.780488 +0.914634 +1.951220
6262565 +1.002441 +0.000000 +0.030273 -3.841464 +0.792683 +2.134146
6262567 +1.003906 -0.000977 +0.028809 -3.780488 +0.792683 +2.073171
6262569 +1.008301 +0.001953 +0.029297 -3.780488 +0.853659 +2.012195
6262571 +1.007324 +0.000000 +0.025879 -3.780488 +0.853659 +2.073171
6262573 +1.012207 +0.000000 +0.033203 -3.841464 +0.853659 +1.951220
6262575 +1.006836 +0.003906 +0.023926 -3.841464 +0.975610 +1.829268
6262577 +1.007812 +0.000488 +0.027344 -3.780488 +0.731707 +2.134146
6262579 +1.006836 -0.001465 +0.027344 -3.780488 +0.853659 +2.012195
6262581 +1.008789 +0.006836 +0.026367 -3.719512 +0.792683 +1.951220
6262583 +1.006836 -0.000977 +0.025879 -3.780488 +0.792683 +2.073171
6262585 +1.010254 +0.004883 +0.029785 -3.780488 +0.914634 +2.012195
6262587 +1.004883 +0.002930 +0.038086 -3.658537 +0.853659 +2.195122
6262589 +1.011230 +0.000488 +0.016602 -3.963415 +0.792683 +2.195122
6262591 +1.003418 -0.000977 +0.022949 -3.963415 +1.036585 +2.073171
6262593 +1.007324 +0.006836 +0.016602 -3.658537 +0.853659 +2.195122
6262595 +1.003418 +0.006836 +0.020996 -3.902439 +0.853659 +2.134146
6262597 +1.006836 +0.001953 +0.027832 -3.902439 +0.731707 +1.768293
6262599 +1.001465 -0.006836 +0.019043 -3.841464 +1.036585 +2.195122
6262601 +1.005859 +0.002930 +0.029297 -3.902439 +0.975610 +2.012195
6262603 +1.006348 +0.004395 +0.020996 -3.780488 +0.914634 +1.890244
6262605 +1.006348 -0.001465 +0.025879 -3.719512 +0.914634 +2.073171
6262607 +1.006348 +0.005859 +0.029785 -3.841464 +0.670732 +2.012195
6262609 +1.008301 -0.002930 +0.030273 -3.902439 +0.914634 +2.073171
6262611 +1.006836 +0.004883 +0.021973 -3.780488 +0.853659 +2.256098
6262613 +1.003418 +0.006348 +0.022949 -4.024390 +0.975610 +2.073171
6262615 +1.000977 +0.000977 +0.024902 -3.963415 +0.914634 +2.073171
6262617 +1.005371 -0.003418 +0.027344 -3.780488 +0.731707 +2.073171
6262619 +1.000488 +0.002930 +0.028809 -3.780488 +0.853659 +2.195122
6262621 +1.007812 +0.002441 +0.024902 -3.902439 +1.097561 +2.134146
6262623 +1.007324 +0.002930 +0.026367 -3.963415 +0.853659 +2.012195
6262625 +1.011719 -0.003418 +0.020508 -3.902439 +0.731707 +2.134146
6262627 +1.008789 -0.000488 +0.023926 -3.780488 +0.975610 +2.134146
6262629 +1.001953 +0.000000 +0.024902 -3.780488 +0.853659 +2.134146
6262631 +1.004883 -0.003418 +0.026367 -3.902439 +0.792683 +2.195122
6262633 +1.004883 +0.001953 +0.033203 -3.902439 +1.036585 +1.951220
6262635 +1.006836 +0.006836 +0.025879 -3.963415 +0.731707 +2.012195
6262637 +1.002441 -0.003906 +0.028320 -3.780488 +0.853659 +2.012195
6262639 +1.006836 +0.000488 +0.021973 -3.841464 +0.914634 +2.134146
6262641 +1.005371 +0.000000 +0.029297 -3.902439 +0.914634 +2.012195
6262643 +0.998535 +0.004395 +0.026367 -3.963415 +0.792683 +2.073171
6262645 +1.007324 +0.004883 +0.031738 -3.841464 +0.975610 +2.134146
6262647 +1.007812 +0.000977 +0.036621 -3.902439 +0.975610 +2.378049
6262649 +1.004395 -0.004395 +0.026367 -3.841464 +0.792683 +2.073171
6262651 +1.009277 -0.003418 +0.020996 -3.902439 +0.975610 +1.951220
6262653 +1.004883 -0.001465 +0.031738 -3.902439 +0.792683 +2.134146
6262655 +1.005371 -0.000977 +0.033203 -3.963415 +0.914634 +2.073171
6262657 +1.011230 -0.002930 +0.020020 -3.841464 +0.792683 +2.134146
6262659 +1.008789 +0.000977 +0.032227 -3.902439 +0.975610 +2.134146
6262661 +1.010254 +0.000000 +0.027832 -3.902439 +0.731707 +1.951220
6262663 +1.004883 -0.003906 +0.024414 -3.963415 +1.036585 +2.012195
6262665 +1.009277 +0.000488 +0.022949 -3.841464 +0.914634 +2.195122
6262667 +1.012207 -0.000488 +0.026855 -3.902439 +0.914634 +2.195122
6262669 +1.006836 -0.000488 +0.027832 -3.780488 +0.792683 +2.256098
6262671 +1.006836 -0.001465 +0.022949 -3.902439 +1.036585 +2.256098
6262673 +1.007324 -0.000977 +0.027344 -3.780488 +0.792683 +2.073171
6262675 +1.009277 -0.002930 +0.026367 -3.902439 +0.975610 +2.134146
6262677 +1.004395 +0.005859 +0.021973 -3.963415 +0.792683 +2.317073
6262679 +1.002930 +0.004395 +0.021973 -3.780488 +0.731707 +1.890244
6262681 +1.007324 +0.008301 +0.024414 -3.963415 +0.792683 +2.256098
6262683 +1.006836 -0.002930 +0.021973 -3.963415 +0.792683 +2.073171
6262685 +1.007812 +0.006348 +0.025391 -3.902439 +0.853659 +1.951220
6262687 +1.005859 +0.001953 +0.022461 -3.841464 +0.914634 +1.951220
6262689 +1.012207 +0.001953 +0.023438 -3.902439 +0.914634 +2.012195
6262691 +1.007812 -0.000977 +0.028320 -3.719512 +0.792683 +2.195122
6262693 +1.008789 +0.000977 +0.032715 -3.658537 +1.036585 +2.073171
6262695 +1.004395 +0.002441 +0.029297 -3.902439 +0.853659 +2.134146
6262697 +1.007324 -0.001953 +0.027344 -3.841464 +0.914634 +2.073171
6262699 +1.003906 +0.002441 +0.025391 -4.024390 +0.792683 +1.951220
6262701 +1.007812 +0.000488 +0.031250 -3.963415 +0.731707 +2.195122
6262703 +1.004395 +0.000977 +0.019531 -3.963415 +0.975610 +2.012195
6262705 +1.005859 +0.000977 +0.022949 -3.841464 +0.853659 +1.951220
6262707 +1.007812 -0.001465 +0.024902 -3.902439 +0.853659 +2.378049
6262709 +1.006836 +0.003418 +0.031250 -3.719512 +0.792683 +2.012195
6262711 +1.003906 -0.001953 +0.029297 -3.902439 +0.914634 +2.012195
6262713 +1.008301 +0.003906 +0.026855 -3.841464 +0.792683 +2.256098
6262715 +1.002441 -0.000488 +0.019043 -3.780488 +1.036585 +2.012195
6262717 +1.009766 +0.005371 +0.031738 -3.902439 +0.975610 +2.134146
6262719 +1.008301 -0.004395 +0.015137 -4.085366 +0.975610 +2.134146
6262721 +1.002930 +0.002930 +0.024414 -3.902439 +0.853659 +1.951220
6262723 +1.012695 -0.005371 +0.031250 -3.902439 +0.975610 +2.134146
6262725 +1.006836 -0.001953 +0.032715 -3.841464 +0.975610 +2.012195
6262727 +1.011719 -0.000977 +0.021484 -3.841464 +0.670732 +2.134146
6262729 +1.011719 +0.002930 +0.027832 -3.902439 +0.975610 +2.134146
6262731 +1.004395 -0.001465 +0.023926 -3.780488 +0.731707 +2.073171
6262733 +0.999023 -0.000488 +0.019043 -3.780488 +0.792683 +2.073171
6262735 +1.007812 +0.004883 +0.025391 -3.780488 +0.975610 +2.073171
6262737 +1.006348 -0.007324 +0.026855 -4.024390 +0.792683 +2.195122
6262739 +1.004395 -0.002930 +0.033203 -3.902439 +0.792683 +1.890244
6262741 +1.007812 -0.002930 +0.021973 -3.719512 +0.914634 +2.012195
6262743 +1.011719 -0.000977 +0.028809 -3.841464 +0.792683 +2.317073
6262745 +1.008789 -0.000977 +0.021973 -3.841464 +0.731707 +2.256098
6262747 +1.011719 +0.000488 +0.032227 -3.719512 +0.853659 +2.012195
6262749 +1.003906 +0.000977 +0.026367 -3.902439 +0.792683 +1.951220
