time accel_x accel_y accel_z gyro_x gyro_y gyro_z
8417847 +1.015137 +0.011230 +0.017090 -0.548781 +11.158537 +15.243903
8417849 +1.042969 +0.024414 +0.000000 -0.182927 +12.682927 +15.731708
8417851 +1.125488 +0.020996 -0.012695 +0.304878 +12.804878 +16.341463
8417853 +1.080566 -0.002441 +0.010254 +1.036585 +9.268292 +15.365854
8417855 +1.113770 -0.013672 +0.014160 +0.914634 +9.146341 +14.939025
8417857 +1.059570 +0.012207 +0.024902 +0.548781 +7.317073 +14.634147
8417859 +1.061523 -0.002930 +0.011230 +0.365854 +6.280488 +14.024390
8417861 +1.040039 -0.017090 -0.002930 +0.243902 +6.463415 +13.475610
8417863 +1.023926 -0.014648 -0.006348 -0.060976 +6.524390 +12.439025
8417865 +1.029297 -0.005859 -0.007324 -0.548781 +6.768293 +11.646341
8417867 +1.029297 -0.001465 -0.007324 -1.036585 +7.012195 +11.097561
8417869 +1.028320 -0.004883 -0.000488 -1.280488 +7.012195 +10.121951
8417871 +1.027832 -0.002930 +0.012207 -1.646341 +6.707317 +9.634147
8417873 +1.031738 -0.002441 +0.011230 -1.829268 +6.097561 +9.390244
8417875 +1.026367 -0.000977 +0.011719 -1.646341 +5.609756 +9.207317
8417877 +1.018555 +0.008301 +0.016602 -1.524390 +5.365854 +8.841464
8417879 +1.020996 +0.003906 +0.022461 -1.646341 +4.756098 +8.414635
8417881 +1.022461 -0.002930 +0.011719 -1.646341 +4.451220 +8.292683
8417883 +1.020996 -0.004883 +0.014648 -1.829268 +3.719512 +8.048780
8417885 +1.019531 -0.005859 +0.009277 -2.195122 +3.597561 +7.926829
8417887 +1.010742 +0.004883 +0.010254 -2.195122 +3.780488 +7.621952
8417889 +1.013184 +0.003906 +0.017090 -2.073171 +3.353659 +7.743903
8417892 +1.021484 +0.003418 +0.021484 -2.317073 +2.500000 +7.865854
8417894 +1.024414 +0.001465 +0.018066 -2.743902 +1.585366 +7.804878
8417896 +1.017578 +0.002441 +0.017090 -3.109756 +0.121951 +7.682927
8417898 +1.021973 +0.001465 +0.034180 -3.414634 -2.073171 +7.743903
8417900 +1.038574 -0.003418 +0.045898 -4.146341 -5.609756 +7.500000
8417902 +1.037109 +0.003418 +0.045410 -4.695122 -8.841464 +7.195122
8417904 +1.031738 -0.003906 +0.041504 -5.121951 -11.463415 +7.378049
8417906 +1.021484 +0.002930 +0.026855 -5.121951 -12.804878 +7.195122
8417908 +1.015137 +0.005859 +0.012207 -5.426829 -13.170732 +7.378049
8417910 +1.007812 +0.007324 +0.006836 -5.304878 -12.865854 +7.743903
8417912 +1.006836 +0.006836 +0.007324 -5.304878 -12.500000 +7.743903
8417914 +0.998535 +0.006348 +0.002930 -5.243903 -12.378049 +7.987805
8417916 +0.997559 +0.003906 +0.005371 -5.182927 -11.707317 +8.109756
8417918 +1.007324 +0.004395 +0.000977 -4.878049 -11.219512 +8.109756
8417920 +1.013184 +0.004883 +0.008301 -4.695122 -10.000000 +8.048780
8417922 +1.042969 -0.008301 -0.018555 -4.390244 -8.231708 +7.500000
8417924 +1.038574 -0.027344 -0.013184 -3.963415 -6.646342 +5.487805
8417926 +1.026855 -0.019531 -0.020996 -4.024390 -5.365854 +3.780488
8417928 +1.017090 -0.010254 -0.005371 -3.841464 -4.512195 +2.621951
8417930 +1.008789 +0.003418 -0.004883 -3.658537 -4.146341 +2.560976
8417932 +1.005859 +0.000977 -0.004395 -3.780488 -3.963415 +2.317073
8417934 +1.004883 +0.005371 -0.000977 -3.780488 -3.231707 +2.560976
8417936 +1.006836 +0.000488 -0.000977 -3.963415 -2.439024 +2.560976
8417938 +0.999512 -0.001465 -0.004883 -3.719512 -2.195122 +2.804878
8417940 +1.002441 +0.001465 -0.008789 -3.841464 -1.585366 +2.682927
8417942 +1.008789 +0.006836 +0.000977 -3.719512 -1.219512 +2.621951
8417944 +1.010254 -0.003418 -0.001465 -3.841464 -1.280488 +2.682927
8417946 +1.005371 +0.005371 +0.003906 -3.780488 -1.280488 +3.048780
8417948 +1.006836 -0.001465 -0.000977 -3.902439 -0.853659 +2.865854
8417950 +1.001465 +0.003906 -0.007812 -3.963415 -0.548781 +2.926829
8417952 +1.009277 -0.001953 -0.007324 -3.963415 -0.365854 +2.926829
8417954 +1.006348 -0.002930 +0.012695 -4.085366 -0.670732 +2.743902
8417956 +1.006836 -0.001465 +0.009766 -3.963415 -0.731707 +2.865854
8417958 +1.006348 -0.009277 +0.004883 -4.024390 -0.914634 +2.804878
8417960 +1.007324 +0.001953 +0.003418 -3.902439 -0.853659 +2.682927
8417962 +1.012207 +0.005371 -0.001953 -4.085366 -0.670732 +2.865854
8417964 +1.005859 +0.000488 -0.004395 -4.085366 -0.182927 +2.682927
8417966 +1.004883 +0.001953 -0.002930 -4.085366 +0.670732 +2.560976
8417968 +0.993164 +0.000977 -0.009766 -4.024390 +1.524390 +2.682927
8417970 +1.001465 +0.002930 -0.016602 -3.963415 +2.317073 +2.682927
8417972 +1.007324 -0.001953 -0.006348 -4.146341 +2.865854 +2.743902
8417974 +1.004395 -0.002930 +0.000000 -4.268293 +3.109756 +2.500000
8417976 +1.005371 -0.001465 +0.009766 -4.390244 +2.743902 +2.743902
8417978 +1.014648 +0.002930 +0.015137 -4.207317 +2.256098 +2.804878
8417980 +1.005371 +0.004395 +0.007324 -4.268293 +1.890244 +2.804878
8417982 +1.005859 +0.000488 +0.007324 -4.390244 +1.524390 +2.804878
8417984 +1.010254 -0.001953 +0.013184 -4.512195 +1.219512 +2.439024
8417986 +1.007324 +0.001953 +0.004883 -4.634146 +1.402439 +2.743902
8417988 +1.006836 +0.000977 +0.005859 -4.573171 +1.402439 +2.926829
8417990 +1.001953 -0.000488 +0.002930 -4.756098 +2.134146 +2.865854
8417992 +1.005371 +0.001465 -0.008789 -4.817073 +2.865854 +3.109756
8417994 +1.008301 -0.001465 -0.003418 -4.451220 +2.926829 +2.682927
8417996 +1.012207 +0.002441 +0.004395 -4.268293 +2.621951 +2.682927
8417998 +1.013672 +0.001465 +0.012207 -4.451220 +2.134146 +2.682927
8418000 +1.017578 -0.000488 +0.015137 -4.390244 +1.524390 +2.743902
8418002 +1.007812 -0.001953 +0.000000 -4.451220 +1.219512 +2.743902
8418004 +1.012695 +0.003418 +0.019531 -4.512195 +1.280488 +2.682927
8418006 +1.007324 +0.003906 +0.002930 -4.817073 +1.036585 +2.804878
8418008 +1.011230 +0.002441 +0.007812 -4.695122 +0.914634 +2.743902
8418010 +1.001953 +0.006836 +0.002441 -5.304878 +0.975610 +3.170732
8418012 +1.004395 -0.002441 +0.016113 -5.243903 +1.219512 +3.292683
8418014 +1.006348 +0.002930 +0.005859 -5.609756 +1.646341 +3.719512
8418016 +1.008301 +0.000000 +0.017578 -6.158537 +1.829268 +3.658537
8418018 +1.013672 -0.003906 +0.023926 -6.524390 +1.280488 +3.475610
8418020 +1.015137 -0.001465 +0.021484 -7.012195 +0.914634 +3.231707
8418022 +1.015137 -0.002441 +0.018555 -7.195122 +0.426829 +3.109756
8418024 +1.006348 +0.002930 +0.011719 -7.743903 +0.000000 +3.170732
8418026 +1.011230 +0.000000 +0.010254 -8.048780 +0.304878 +2.926829
8418028 +1.007812 +0.010254 -0.002930 -8.536586 +1.036585 +2.987805
8418030 +0.999023 +0.022949 +0.000488 -8.963415 +2.439024 +2.804878
8418032 +0.986816 +0.024902 +0.027344 -9.634147 +3.048780 +2.804878
8418034 +0.996094 +0.015625 +0.016602 -10.000000 +3.231707 +2.865854
8418036 +1.006348 +0.014648 +0.001465 -9.878049 +4.146341 +2.987805
8418038 +1.012695 +0.001465 +0.006836 -10.243902 +4.024390 +3.292683
8418040 +1.012207 -0.009277 -0.007812 -9.939025 +3.658537 +3.414634
8418042 +1.017090 -0.005859 +0.004395 -9.756098 +3.902439 +3.414634
8418044 +1.004883 -0.010254 +0.008301 -9.756098 +3.536585 +3.414634
8418046 +1.008789 +0.005371 +0.006348 -10.060976 +3.902439 +2.804878
8418048 +0.997070 +0.006836 +0.004395 -10.121951 +4.329268 +2.560976
8418050 +0.999512 +0.006836 +0.017090 -10.304878 +4.817073 +2.256098
8418052 +1.000977 +0.015137 +0.003418 -10.609756 +5.670732 +2.256098
8418054 +1.002930 -0.003906 +0.009766 -10.975610 +5.975610 +2.439024
8418056 +1.010254 +0.001953 +0.005371 -11.158537 +5.792683 +2.743902
8418058 +1.015625 +0.001465 +0.004395 -11.280488 +5.731708 +3.170732
8418060 +1.017090 -0.001953 +0.018066 -11.707317 +5.060976 +3.353659
8418062 +1.021484 -0.003418 +0.027832 -12.012196 +4.634146 +3.780488
8418064 +1.001953 +0.001465 +0.029785 -12.682927 +4.024390 +3.597561
8418066 +1.010254 +0.003418 +0.024902 -13.231708 +3.475610 +3.170732
8418068 +1.003418 +0.008301 +0.020996 -14.146341 +3.536585 +2.804878
8418070 +1.004883 +0.000000 +0.029297 -14.878049 +3.597561 +2.560976
8418072 +1.012695 +0.001465 +0.025391 -15.548780 +3.536585 +2.682927
8418074 +1.007324 -0.002930 +0.038574 -15.975610 +2.743902 +2.621951
8418076 +1.009766 -0.010742 +0.025879 -16.524391 +2.256098 +2.682927
8418078 +1.008789 -0.006836 +0.012207 -16.951220 +2.012195 +2.926829
8418080 +1.018066 -0.003906 +0.027832 -17.012196 +1.280488 +3.231707
8418082 +1.021973 +0.001953 +0.005371 -17.256098 +1.219512 +3.353659
8418084 +1.022949 +0.000977 +0.014648 -17.439024 +1.097561 +3.719512
8418086 +1.014160 +0.006348 +0.019531 -17.378050 +1.097561 +4.085366
8418088 +1.006348 +0.002441 +0.016113 -17.073172 +0.304878 +3.963415
8418090 +1.015137 +0.000488 +0.013672 -16.707317 -0.365854 +4.024390
8418092 +1.018066 +0.000977 +0.008789 -16.402439 -0.792683 +4.146341
8418094 +1.012695 +0.000977 +0.010254 -15.792684 -1.280488 +4.390244
8418096 +1.017578 -0.001465 -0.003418 -15.243903 -1.585366 +4.451220
8418098 +1.015625 +0.000977 -0.014648 -14.085366 -2.073171 +4.756098
8418100 +1.016602 -0.002930 -0.018066 -13.048780 -2.500000 +5.000000
8418102 +1.011719 -0.003418 -0.025879 -12.317074 -2.378049 +5.304878
8418104 +1.016113 +0.009766 -0.019043 -11.463415 -2.560976 +5.487805
8418106 +1.014160 +0.008789 -0.025391 -10.182927 -2.439024 +5.792683
8418108 +1.018066 +0.007324 -0.029785 -9.390244 -2.073171 +6.036585
8418110 +1.013184 +0.001953 -0.016602 -8.902439 -2.073171 +6.402439
8418112 +1.009766 -0.009277 -0.010254 -8.170732 -1.890244 +6.280488
8418115 +1.003418 -0.007812 -0.008789 -7.560976 -2.073171 +6.280488
8418117 +1.006836 -0.018066 -0.001953 -7.256098 -2.012195 +6.585366
8418119 +1.002930 -0.008789 -0.017090 -7.073171 -2.195122 +6.280488
8418121 +0.996094 -0.001953 -0.009277 -7.012195 -2.073171 +5.975610
8418123 +1.001465 -0.003418 -0.007812 -6.829268 -2.073171 +5.914634
8418125 +0.996094 -0.012207 +0.003906 -6.890244 -1.951220 +5.731708
8418127 +0.999512 -0.010254 +0.007812 -6.768293 -1.829268 +5.365854
8418129 +0.997559 -0.013672 -0.002441 -6.829268 -1.890244 +4.939024
8418131 +0.994141 -0.013672 +0.007324 -6.646342 -1.707317 +4.756098
8418133 +1.000977 -0.009277 +0.016113 -6.768293 -1.707317 +4.695122
8418135 +1.000488 -0.002441 +0.003418 -6.707317 -1.585366 +4.573171
8418137 +0.999023 -0.004883 +0.005859 -6.768293 -1.524390 +4.329268
8418139 +1.004395 -0.008789 +0.005859 -6.707317 -1.219512 +4.451220
8418141 +1.009277 -0.006836 +0.002930 -6.585366 -1.219512 +4.146341
8418143 +0.999512 -0.008301 +0.006836 -6.829268 -1.280488 +4.207317
8418145 +1.007812 -0.004395 +0.006348 -6.707317 -1.219512 +4.390244
8418147 +1.012695 +0.000488 +0.002441 -6.524390 -1.402439 +4.268293
8418149 +1.005371 -0.004395 +0.003418 -6.463415 -1.707317 +4.512195
8418151 +1.013672 -0.005859 -0.003418 -6.158537 -1.646341 +4.451220
8418153 +1.010254 -0.006348 -0.002441 -6.036585 -1.646341 +4.573171
8418155 +1.004395 -0.004883 +0.006836 -6.036585 -1.646341 +4.756098
8418157 +1.010254 +0.000488 -0.004395 -5.670732 -1.707317 +4.573171
8418159 +1.006836 -0.000977 -0.001465 -5.609756 -1.036585 +4.573171
8418161 +1.000000 -0.002930 +0.009766 -5.426829 -0.853659 +4.512195
8418163 +1.007812 -0.004883 -0.005859 -5.182927 -0.609756 +4.451220
8418165 +0.998047 -0.004883 +0.003418 -5.182927 -0.426829 +4.146341
8418167 +0.996094 -0.003906 -0.003906 -5.060976 -0.487805 +4.146341
8418169 +1.003906 -0.004883 -0.004395 -4.939024 -0.365854 +3.841464
8418171 +1.001953 -0.016113 -0.003906 -4.939024 -0.365854 +3.536585
8418173 +0.999023 -0.003418 -0.000488 -5.000000 -0.487805 +3.353659
8418175 +1.004395 -0.008789 +0.002441 -5.000000 -0.243902 +2.926829
8418177 +0.993164 -0.003418 +0.004883 -5.000000 +0.121951 +2.682927
8418179 +0.997559 +0.002441 +0.005371 -4.939024 +0.121951 +2.500000
8418181 +1.004395 -0.004883 +0.001465 -4.817073 +0.487805 +2.317073
8418183 +1.000977 -0.008789 -0.004395 -5.000000 +0.792683 +2.195122
8418185 +1.005371 -0.003906 -0.003906 -4.878049 +0.853659 +2.073171
8418187 +1.000488 -0.007812 +0.011230 -4.878049 +0.975610 +2.012195
8418189 +1.002441 -0.008789 +0.008301 -4.756098 +0.792683 +2.134146
8418191 +1.008789 -0.010742 +0.001953 -4.634146 +0.853659 +1.951220
8418193 +1.008789 -0.016113 +0.006348 -4.573171 +0.731707 +2.073171
8418195 +1.004883 -0.002930 +0.001465 -4.390244 +0.670732 +1.890244
8418197 +1.008301 -0.005859 +0.007324 -4.329268 +0.548781 +1.951220
8418199 +1.009766 -0.006348 +0.005859 -4.329268 +0.670732 +2.073171
8418201 +1.002441 -0.000977 -0.010742 -4.512195 +1.036585 +2.012195
8418203 +1.000977 -0.001953 +0.001953 -4.451220 +1.402439 +2.073171
8418205 +1.007812 -0.010742 -0.007324 -4.695122 +2.256098 +2.073171
8418207 +1.004395 +0.003418 -0.026367 -4.695122 +4.512195 +1.158537
8418209 +0.947266 +0.008789 +0.038574 -4.451220 +3.048780 +0.792683
8418211 +0.991211 -0.016602 +0.007812 -4.817073 +2.682927 +0.426829
8418213 +1.014648 -0.020996 +0.002441 -5.365854 +3.536585 +0.243902
8418215 +1.011230 -0.004395 +0.009766 -5.792683 +3.231707 +0.609756
8418217 +1.019531 -0.002930 +0.011230 -5.914634 +3.170732 +0.792683
8418219 +1.030273 -0.004883 +0.010742 -5.853659 +2.743902 +1.402439
8418221 +1.020996 +0.004883 +0.010742 -5.792683 +2.195122 +1.890244
8418223 +1.020996 +0.006836 +0.017578 -6.036585 +1.890244 +2.073171
8418225 +1.019531 +0.001465 +0.018066 -6.036585 +1.707317 +2.256098
8418227 +1.013672 -0.005371 +0.010254 -6.158537 +1.585366 +2.195122
8418229 +1.006836 -0.003418 +0.011230 -6.280488 +1.280488 +2.256098
8418231 +1.004883 -0.001953 +0.008301 -6.646342 +1.402439 +2.134146
8418233 +0.998535 +0.012207 +0.008789 -8.109756 +2.317073 +2.134146
8418235 +0.995117 +0.009766 +0.061523 -9.573171 +2.682927 +1.585366
8418237 +1.002930 +0.017578 +0.063477 -10.426829 +1.646341 +1.219512
8418239 +0.994629 +0.013184 +0.042480 -10.853659 +1.829268 +0.609756
8418241 +0.986328 +0.010742 +0.039062 -11.463415 +1.524390 +0.182927
8418243 +1.000488 +0.000000 +0.026855 -11.890244 +1.341463 +0.000000
8418245 +1.007812 -0.005859 +0.007324 -11.707317 +1.463415 +0.000000
8418247 +1.009277 -0.000488 -0.000488 -11.707317 +1.463415 +0.000000
8418249 +1.015625 -0.006836 +0.002930 -11.707317 +1.341463 +0.182927
8418251 +1.019043 -0.004395 -0.008789 -11.158537 +1.402439 +0.487805
8418253 +1.010742 +0.006836 -0.025391 -10.365854 +1.585366 +0.853659
8418255 +1.013184 +0.002441 -0.031738 -9.695122 +2.012195 +1.097561
8418257 +1.017578 +0.009277 -0.039062 -8.963415 +2.682927 +1.646341
8418259 +1.005859 -0.007812 -0.022461 -8.292683 +2.865854 +2.195122
8418261 +1.012695 +0.001465 -0.021484 -7.926829 +2.926829 +1.829268
8418263 +1.013184 -0.005859 -0.028809 -7.682927 +3.170732 +1.768293
8418265 +1.000000 -0.007324 -0.011719 -7.621952 +3.841464 +1.829268
8418267 +0.988770 -0.008301 +0.012207 -7.804878 +3.658537 +1.341463
8418269 +0.997559 -0.010742 +0.007812 -7.682927 +3.170732 +0.914634
8418271 +0.991699 -0.014160 +0.005371 -7.804878 +2.804878 +0.487805
8418273 +0.999512 -0.009766 -0.002441 -7.743903 +2.926829 +0.182927
8418275 +0.995605 -0.011230 +0.001465 -7.378049 +3.109756 -0.182927
8418277 +0.995605 -0.007324 -0.017090 -7.256098 +3.475610 +0.060976
8418279 +0.996582 -0.003418 -0.001465 -7.012195 +3.597561 -0.426829
8418281 +1.008301 -0.005859 -0.012207 -6.585366 +4.329268 -0.060976
8418283 +1.001953 +0.004395 -0.005859 -6.402439 +4.573171 -0.060976
8418285 +1.005859 +0.003906 -0.013672 -6.158537 +4.695122 -0.365854
8418287 +1.000488 +0.000977 -0.005859 -5.975610 +5.060976 -0.365854
8418289 +0.998535 -0.010254 -0.001953 -5.609756 +5.121951 -0.548781
8418291 +1.009277 -0.014160 -0.020020 -5.121951 +5.426829 -0.792683
8418293 +1.007324 -0.016113 +0.003418 -5.182927 +5.121951 -0.853659
8418295 +1.013672 -0.018555 -0.005859 -5.060976 +5.243903 -1.097561
8418297 +1.006348 -0.010254 -0.000977 -5.060976 +5.304878 -1.158537
8418299 +0.996582 -0.005371 +0.004883 -5.121951 +5.060976 -1.402439
8418301 +1.011719 -0.012695 +0.002930 -5.243903 +5.060976 -1.463415
8418303 +1.003418 -0.008301 +0.007812 -5.670732 +5.243903 -1.829268
8418305 +1.007812 -0.002441 +0.010254 -6.280488 +4.939024 -1.951220
8418307 +1.000977 -0.003418 +0.016602 -6.402439 +4.878049 -2.012195
8418309 +1.003906 +0.001465 +0.005859 -6.829268 +5.060976 -2.378049
8418311 +0.994141 +0.010254 +0.014648 -7.195122 +5.426829 -2.621951
8418313 +0.997559 +0.018066 +0.011719 -7.621952 +5.609756 -2.987805
8418315 +1.008789 +0.007812 +0.012695 -7.743903 +5.121951 -3.292683
8418317 +1.009766 +0.014648 +0.001465 -7.987805 +5.670732 -3.536585
8418319 +1.011719 +0.017090 +0.011719 -8.109756 +5.853659 -3.414634
8418321 +1.022949 +0.017090 +0.003418 -8.353659 +6.158537 -3.231707
8418323 +1.042480 +0.027344 -0.018066 -8.109756 +7.073171 -2.682927
8418325 +1.038086 +0.026855 +0.008789 -8.048780 +6.646342 -1.280488
8418327 +1.045410 +0.029785 +0.012695 -7.926829 +5.304878 -0.426829
8418329 +1.035156 +0.036133 +0.018555 -7.743903 +3.658537 +0.365854
8418331 +1.026367 +0.038574 +0.015137 -7.682927 +2.500000 +0.609756
8418333 +1.008789 +0.034668 +0.004883 -7.682927 +2.804878 +0.731707
8418336 +1.002930 +0.025391 -0.001465 -7.682927 +3.414634 +0.731707
8418338 +1.005859 +0.012207 +0.011719 -7.743903 +3.475610 +0.426829
8418340 +1.007812 -0.008789 +0.020996 -7.743903 +3.353659 +0.731707
8418342 +1.012695 -0.020508 +0.025879 -7.743903 +3.353659 +0.548781
8418344 +1.009277 -0.026855 +0.021484 -7.804878 +3.170732 +0.487805
8418346 +1.002441 -0.028320 +0.033691 -7.743903 +3.292683 +0.243902
8418348 +1.014160 -0.035156 +0.034668 -7.500000 +3.048780 +0.182927
8418350 +1.018066 -0.039551 +0.020508 -7.317073 +3.414634 +0.426829
8418352 +1.007324 -0.024902 -0.000488 -7.682927 +4.146341 +0.243902
8418354 +1.000977 +0.000000 +0.013672 -7.926829 +4.573171 -0.121951
8418356 +1.009277 +0.021484 +0.013672 -8.475610 +4.756098 -0.487805
8418358 +1.010254 +0.030762 +0.020508 -8.719512 +4.207317 -0.365854
8418360 +1.005371 +0.033203 +0.020996 -8.902439 +4.268293 -0.182927
8418362 +1.009766 +0.039062 +0.015137 -9.390244 +4.695122 -0.121951
8418364 +1.010254 +0.040527 +0.031250 -9.939025 +4.878049 -0.060976
8418366 +1.013184 +0.042969 +0.036621 -10.487805 +4.573171 -0.060976
8418368 +1.020996 +0.019043 +0.030762 -11.036586 +4.939024 -0.060976
8418370 +1.016113 +0.010254 +0.024902 -11.463415 +4.939024 +0.000000
8418372 +1.017578 +0.015625 +0.015137 -11.829268 +5.060976 -0.304878
8418374 +1.015137 +0.000488 +0.012207 -12.317074 +6.036585 -0.914634
8418376 +1.018066 -0.011719 +0.014648 -12.378049 +6.219512 -1.219512
8418378 +1.013672 -0.008301 +0.014160 -12.500000 +7.195122 -1.402439
8418380 +1.008789 -0.014648 +0.009766 -12.500000 +7.012195 -1.585366
8418382 +1.012207 -0.021973 +0.018066 -12.500000 +7.073171 -1.585366
8418384 +1.006348 -0.021973 +0.013184 -12.073171 +6.829268 -1.585366
8418386 +0.996094 -0.023438 +0.017578 -11.585366 +6.341464 -1.097561
8418388 +1.003906 -0.020996 -0.001953 -10.975610 +6.219512 -1.036585
8418390 +1.001953 -0.028320 -0.004883 -10.426829 +5.914634 -0.853659
8418392 +1.008789 -0.025879 -0.005371 -9.695122 +5.365854 -0.487805
8418394 +1.004395 -0.033691 -0.013672 -8.841464 +5.487805 -0.426829
8418396 +1.004395 -0.031250 -0.000488 -7.804878 +5.243903 -0.060976
8418398 +1.005371 -0.027832 +0.002930 -7.134147 +5.060976 -0.182927
8418400 +1.005371 -0.022461 +0.004395 -6.463415 +4.756098 -0.060976
8418402 +1.011719 -0.020508 -0.009277 -6.097561 +4.695122 -0.182927
8418404 +1.009277 -0.024414 -0.004883 -5.731708 +5.060976 +0.121951
8418406 +1.013672 -0.012695 -0.003418 -5.548780 +5.548780 -0.243902
8418408 +1.008789 -0.018555 -0.008301 -5.304878 +5.670732 -0.609756
8418410 +1.008301 -0.006836 +0.015137 -5.121951 +5.731708 -0.914634
8418412 +1.011719 -0.004395 +0.005371 -4.817073 +5.731708 -0.792683
8418414 +1.005859 -0.002441 +0.015625 -4.939024 +5.426829 -0.670732
8418416 +1.002441 +0.000000 +0.008789 -4.634146 +5.365854 -0.670732
8418418 +1.006836 -0.000977 +0.016602 -4.817073 +4.939024 -0.731707
8418420 +1.002930 +0.000977 +0.021973 -4.451220 +4.451220 -0.792683
8418422 +1.003418 -0.007812 +0.019531 -4.085366 +3.902439 -0.487805
8418424 +1.004883 -0.013184 +0.005859 -3.719512 +3.414634 -0.304878
8418426 +1.005859 -0.009766 +0.025391 -3.475610 +3.414634 -0.243902
8418428 +1.006836 -0.004395 +0.027832 -3.414634 +2.500000 -0.060976
8418430 +1.000000 +0.008301 +0.030762 -3.170732 +2.012195 +0.121951
8418432 +1.002441 +0.013184 +0.034668 -3.048780 +1.646341 +0.121951
8418434 +0.998047 +0.007812 +0.026367 -2.865854 +1.341463 +0.121951
8418436 +1.005371 +0.011719 +0.022461 -2.560976 +1.280488 +0.182927
8418438 +1.006836 +0.011719 +0.018066 -2.378049 +0.731707 +0.365854
8418440 +1.009766 +0.011230 +0.025391 -2.317073 +0.365854 +0.304878
8418442 +1.001465 +0.015625 +0.027344 -2.378049 -0.487805 +0.426829
8418444 +1.004395 +0.000977 +0.022949 -1.951220 -0.853659 +0.426829
8418446 +1.003906 +0.006348 +0.013184 -1.890244 -0.914634 +0.365854
8418448 +1.007812 +0.000488 +0.008789 -1.646341 -1.280488 +0.304878
8418450 +1.008789 -0.009277 +0.017578 -1.646341 -1.341463 +0.426829
8418452 +1.007812 +0.011230 +0.009766 -1.829268 -1.707317 +0.365854
8418454 +1.011230 +0.007812 +0.010742 -1.829268 -1.829268 +0.609756
8418456 +1.005859 +0.013672 +0.018555 -1.951220 -2.012195 +0.426829
8418458 +1.007324 +0.032715 +0.005859 -1.890244 -2.621951 +0.304878
8418460 +1.010742 +0.030273 +0.005371 -1.585366 -3.109756 +0.121951
8418462 +1.007812 +0.026855 +0.006836 -1.280488 -3.353659 +0.182927
8418464 +1.012207 +0.019531 +0.011719 -0.975610 -3.475610 +0.121951
8418466 +1.007812 +0.020020 +0.009766 -0.975610 -4.146341 +0.000000
8418468 +1.012207 +0.014160 -0.001465 -0.609756 -4.512195 +0.000000
8418470 +1.012207 +0.012695 -0.006836 -0.365854 -4.695122 +0.121951
8418472 +1.014160 +0.006348 +0.000977 -0.121951 -5.000000 +0.000000
8418474 +1.019043 +0.011230 +0.015625 -0.060976 -5.426829 +0.243902
8418476 +1.017578 +0.009766 +0.010254 +0.182927 -5.609756 +0.304878
8418478 +1.008301 +0.003418 +0.002930 +0.243902 -5.975610 +0.000000
8418480 +1.009277 -0.003906 +0.007324 +0.243902 -5.914634 +0.000000
8418482 +1.005859 -0.004883 +0.018066 +0.243902 -5.609756 +0.487805
8418484 +1.002930 -0.012695 +0.016602 +0.182927 -5.365854 +0.426829
8418486 +0.999023 -0.012207 +0.024414 -0.121951 -4.939024 +0.243902
8418488 +1.000977 -0.025879 +0.023926 -0.304878 -4.512195 +0.487805
8418490 +1.002441 -0.022949 +0.032715 -0.792683 -4.024390 +0.426829
8418492 +1.009277 -0.019531 +0.046875 -1.341463 -3.902439 +0.548781
8418494 +1.007324 -0.007324 +0.042969 -2.073171 -3.780488 +0.670732
8418496 +1.009766 -0.010254 +0.022949 -2.195122 -4.268293 +0.670732
8418498 +1.011230 -0.006348 +0.023926 -2.560976 -4.634146 +0.548781
8418500 +1.013672 -0.001953 +0.027344 -2.621951 -4.817073 +0.731707
8418502 +1.007812 -0.009766 +0.020508 -2.987805 -4.573171 +0.792683
8418504 +1.008789 -0.010742 +0.017578 -3.109756 -4.268293 +0.853659
8418506 +0.998535 -0.000977 +0.019043 -3.414634 -4.451220 +0.731707
8418508 +1.004395 +0.012695 +0.007324 -3.414634 -4.146341 +0.914634
8418510 +0.995605 +0.006836 +0.011719 -3.597561 -3.719512 +1.158537
8418512 +1.005859 +0.003418 +0.002441 -3.536585 -3.841464 +0.975610
8418514 +1.003418 +0.005371 +0.004883 -3.841464 -4.024390 +1.158537
8418516 +1.008301 +0.008301 -0.008789 -4.085366 -3.902439 +1.280488
8418518 +1.004395 +0.005371 +0.001953 -4.085366 -3.719512 +1.280488
8418520 +1.001953 +0.001953 +0.001465 -4.329268 -3.597561 +1.341463
8418522 +1.004395 +0.000977 +0.010254 -4.451220 -3.353659 +1.524390
8418524 +1.001465 +0.003906 -0.002441 -4.573171 -3.170732 +1.524390
8418526 +1.007812 +0.003418 +0.007812 -4.634146 -2.987805 +1.524390
8418528 +1.013672 -0.000977 +0.008789 -4.695122 -3.048780 +1.524390
8418530 +1.010742 -0.001465 +0.014648 -4.634146 -3.048780 +1.463415
8418532 +1.015625 +0.000000 +0.017090 -4.634146 -2.987805 +1.463415
8418534 +1.001465 -0.004395 -0.000977 -4.756098 -3.109756 +1.341463
8418536 +1.003418 +0.000488 +0.008301 -4.695122 -2.865854 +1.463415
8418538 +1.006836 -0.005371 +0.002930 -4.817073 -2.743902 +1.219512
8418540 +1.006836 -0.013672 +0.006836 -4.695122 -2.682927 +1.341463
8418542 +1.010742 -0.016602 +0.025879 -4.878049 -2.682927 +1.158537
8418544 +1.007324 -0.005859 +0.022461 -5.000000 -2.804878 +1.585366
8418546 +1.006348 +0.000000 +0.016113 -5.304878 -2.500000 +1.463415
